drug_name	pt	ror_female	ror_male	log_ror_ratio	a_female	a_male
QUETIAPINE FUMARATE	Psoriatic arthropathy	14.144858275354162	0.2961122930868204	3.866367713350445	1258	12
BUPRENORPHINE	Obesity	16.61104900934397	0.3481801599940071	3.8651033089560687	377	10
OXYCODONE HYDROCHLORIDE	Folliculitis	30.054795064742255	0.6377978043732061	3.852756184706089	1264	18
ACETAMINOPHEN\CODEINE PHOSPHATE	Pericarditis	98.39169997428885	2.09061925372981	3.8514961349047194	1972	16
CHLORHEXIDINE GLUCONATE	Blister	161.72661742039276	3.4688851036809556	3.842074116370588	2524	18
METHOTREXATE	Pemphigus	183.19010123422717	3.9846174065747233	3.8280831189706515	6944	39
RITUXIMAB	Injury	9.78239822901417	0.21286809158328768	3.8276672651287083	2484	34
GOLIMUMAB	Blood cholesterol increased	23.30230714283263	0.5072855430669616	3.8272336072890742	2521	12
USTEKINUMAB	Obesity	31.666882826668175	0.6905621899603464	3.825520674090114	844	22
ENZALUTAMIDE	Product use issue	6.646590940253743	0.1460314833312634	3.8180371239246917	25	77
SULFAMETHOXAZOLE	Stomatitis	121.42153756659062	2.684041633149288	3.8119445422344045	1779	21
CHLORHEXIDINE	Impaired healing	348.1048496184486	7.715174246282518	3.809314655452283	2131	17
CETIRIZINE HYDROCHLORIDE	Glossodynia	98.70118606674387	2.190563531875026	3.807938132036153	6673	36
TESTOSTERONE ENANTHATE	Weight decreased	32.50464938219237	0.7222644077261549	3.8067471284602092	23	15
DOXORUBICIN HYDROCHLORIDE	Emotional distress	6.487964212886493	0.14417884885091692	3.806649545053236	816	17
ABACAVIR SULFATE	Off label use	10.486293401949077	0.2331230499326829	3.8062578676278633	277	12
CHLORHEXIDINE	General physical health deterioration	44.93961651178669	0.9995538567340021	3.8057659762002096	1086	12
ACETAMINOPHEN	Helicobacter infection	40.93372625642047	0.913411563835973	3.8025230441982854	3531	24
RAMIPRIL	Folliculitis	45.41042319218295	1.0150921438040947	3.800762273981126	1211	16
GLUCOSAMINE	Orthostatic hypotension	100.2674825140193	2.2475814485553034	3.7979867138187697	487	10
SULFASALAZINE	Injury	16.90865124654043	0.3804788588982964	3.7941500636231873	2321	14
DIPYRIDAMOLE	Toxicity to various agents	36.23963088241779	0.8212818008347662	3.7870422832145274	381	10
TOFACITINIB CITRATE	Helicobacter infection	79.70786435159802	1.8069369228190293	3.786735151479784	3436	10
FOLIC ACID	Pericarditis	80.43538347979192	1.8244999683952936	3.7861482128326513	4716	60
